instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_anomaly,temp_c,atemp_c,hum_pct,windspeed_kmh,season_lbl,weather_lbl,casual_share,registered_share
415,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,618,2071,2689,0,11.48,13.2894,51.5833,16.958504,Spring,Mist,22.98252138341391,77.01747861658609
416,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.229083,502,2627,3129,0,11.48,13.66955,50.7826,15.348561,Spring,Clear,16.043464365612017,83.95653563438799
417,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,163,3614,3777,0,11.800866000000001,14.755650000000001,59.434799999999996,13.783039,Spring,Clear,4.315594387079693,95.68440561292032
418,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,394,4379,4773,0,16.229153,19.63335,56.7917,15.709557,Spring,Clear,8.254766394301278,91.74523360569871
419,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,516,4546,5062,0,18.620846999999998,22.2223,55.45830000000001,12.791171,Spring,Clear,10.193599367838798,89.8064006321612
420,2012-02-24,1,1,2,0,5,1,2,0.4075,0.410971,0.7375,0.237567,246,3241,3487,0,16.7075,20.54855,73.75,15.916989,Spring,Mist,7.054774878118726,92.94522512188126
421,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,317,2415,2732,0,11.924153,12.78375,39.5833,28.250014,Spring,Clear,11.603221083455344,88.39677891654466
422,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,515,2874,3389,0,11.445847,13.4154,41.0,13.750342999999999,Spring,Clear,15.19622307465329,84.80377692534671
423,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.268033,253,4069,4322,0,15.033347000000001,17.8977,49.0833,17.958211000000002,Spring,Clear,5.853771402128644,94.14622859787136
424,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,229,4134,4363,0,14.725847,17.67625,39.5833,12.958939,Spring,Clear,5.24868209947284,94.75131790052717
425,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,65,1769,1834,0,14.118267999999999,17.4235,80.4783,12.000839,Spring,Mist,3.544165757906216,96.45583424209379
426,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,325,4665,4990,0,19.919153,23.768549999999998,61.5417,15.208129,Spring,Clear,6.513026052104208,93.48697394789579
427,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,246,2948,3194,0,14.486653,17.9921,65.7083,9.708568,Spring,Mist,7.701941139636818,92.29805886036318
428,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,956,3110,4066,0,16.980847,20.6746,62.125,10.792293,Spring,Mist,23.512051155927203,76.48794884407279
429,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,710,2713,3423,0,13.359153,15.15105,40.3333,22.416257,Spring,Clear,20.74203914694712,79.25796085305288
430,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,203,3130,3333,0,9.976652999999999,12.05855,50.625,15.333486,Spring,Clear,6.0906090609060906,93.90939093909391
431,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,221,3735,3956,0,10.591652999999999,12.752099999999999,45.6667,13.458625,Spring,Clear,5.5864509605662285,94.41354903943378
432,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,432,4484,4916,0,16.570847,19.255,51.3333,23.167193,Spring,Clear,8.787632221318145,91.21236777868185
433,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,486,4896,5382,0,21.627499999999998,26.230199999999996,56.75,29.584721,Spring,Clear,9.03010033444816,90.96989966555184
434,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,447,4122,4569,0,16.844153,19.85415,40.708299999999994,27.7916,Spring,Mist,9.783322390019698,90.2166776099803
435,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.350417,0.22575,968,3150,4118,0,11.7875,13.888349999999999,35.0417,15.125250000000001,Spring,Clear,23.506556580864498,76.4934434191355
436,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.476957,0.222587,1658,3253,4911,0,14.831299,17.9835,47.6957,14.913329000000001,Spring,Clear,33.760944817756055,66.23905518224394
437,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,838,4460,5298,0,19.133347,22.9796,48.9167,13.916771,Spring,Clear,15.81728954322386,84.18271045677615
438,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,762,5085,5847,0,23.165,27.14645,61.75000000000001,15.87565,Spring,Clear,13.032324268855824,86.96767573114418
439,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.115062,997,5315,6312,0,23.4725,27.43085,50.708299999999994,7.709154,Spring,Clear,15.79531051964512,84.20468948035487
440,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,0,22.857499999999998,26.64125,57.958299999999994,10.042161,Spring,Clear,16.23062015503876,83.76937984496125
441,2012-03-16,1,1,3,0,5,1,2,0.435833,0.436229,0.842083,0.113192,548,3830,4378,0,17.869153,21.81145,84.20830000000001,7.583864,Spring,Mist,12.517131110095933,87.48286888990407
442,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,0,21.080847000000002,25.252299999999998,75.5833,7.417168,Spring,Mist,40.26288922919857,59.73711077080143
443,2012-03-18,1,1,3,0,0,0,2,0.4725,0.464,0.81,0.126883,2207,3685,5892,0,19.3725,23.200000000000003,81.0,8.501161,Spring,Mist,37.457569585879156,62.542430414120844
444,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.162317,982,5171,6153,0,22.345000000000002,26.64105,72.875,10.875238999999999,Spring,Clear,15.959694457987975,84.04030554201202
445,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,0,22.994153,26.926650000000002,80.7917,8.125157,Spring,Clear,17.249302478253732,82.75069752174626
446,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,0,21.798347,25.6629,82.125,6.000406099999999,Summer,Mist,18.00963081861958,81.99036918138042
447,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,0,22.720847,26.57835,83.125,7.876654,Summer,Clear,19.41493232426139,80.58506767573861
448,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,0,24.668346999999997,28.50335,69.41669999999999,7.7921000000000005,Summer,Mist,29.526429083951207,70.47357091604879
449,2012-03-24,2,1,3,0,6,0,2,0.5025,0.486733,0.885417,0.192783,1033,2339,3372,0,20.6025,24.336650000000002,88.5417,12.916461,Summer,Mist,30.634638196915777,69.36536180308423
450,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,1532,3464,4996,0,17.9375,21.874399999999998,88.0833,14.791924999999999,Summer,Mist,30.66453162530024,69.33546837469976
451,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,795,4763,5558,0,18.279153,21.9375,47.7917,25.917007,Summer,Clear,14.303706369197553,85.69629363080244
452,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,531,4571,5102,0,13.256653,15.7827,28.999999999999996,12.541864,Summer,Clear,10.407683261466092,89.59231673853391
453,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,674,5024,5698,0,19.850847,23.5475,48.125,19.541957,Summer,Clear,11.828711828711828,88.17128817128818
454,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.439167,0.31965,834,5299,6133,0,20.260847000000002,24.1152,43.9167,21.41655,Summer,Clear,13.598565139409752,86.40143486059026
455,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,796,4663,5459,0,15.17,18.78105,58.0833,9.250489,Summer,Mist,14.581425169444953,85.41857483055504
456,2012-03-31,2,1,3,0,6,0,2,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,0,17.390847,21.0854,73.83330000000001,16.791338999999997,Summer,Mist,36.904570970328784,63.095429029671216
457,2012-04-01,2,1,4,0,0,0,2,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,0,17.459153,20.86435,67.625,11.541889,Summer,Mist,38.85118357887767,61.14881642112233
458,2012-04-02,2,1,4,0,1,1,1,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,0,17.790433,21.37565,50.4348,20.913313,Summer,Clear,20.350404312668463,79.64959568733153
459,2012-04-03,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,1348,5424,6772,0,19.133347,23.07415,39.6667,6.708911,Summer,Clear,19.905493207324277,80.09450679267573
460,2012-04-04,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,0,22.208347,26.6725,46.958299999999994,12.125325,Summer,Clear,16.438781852082037,83.56121814791796
461,2012-04-05,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,1192,5265,6457,0,17.835,21.55815,37.416700000000006,14.708443,Summer,Clear,18.46058541118166,81.53941458881833
462,2012-04-06,2,1,4,0,5,1,1,0.403333,0.390767,0.377083,0.300388,1807,4653,6460,0,16.536653,19.538349999999998,37.7083,20.125996,Summer,Clear,27.972136222910216,72.02786377708978
463,2012-04-07,2,1,4,0,6,0,1,0.4375,0.426129,0.254167,0.274871,3252,3605,6857,0,17.9375,21.306449999999998,25.4167,18.416356999999998,Summer,Clear,47.425988041417526,52.57401195858247
464,2012-04-08,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,2230,2939,5169,0,20.5,24.62125,27.5833,15.583931999999999,Summer,Clear,43.14180692590443,56.85819307409557
465,2012-04-09,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,905,4680,5585,0,20.055847,23.8319,31.75,23.999132,Summer,Clear,16.2041181736795,83.79588182632051
466,2012-04-10,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,819,5099,5918,0,18.313347,21.81165,43.5,16.708125000000003,Summer,Clear,13.839134842852316,86.16086515714768
467,2012-04-11,2,1,4,0,3,1,1,0.348696,0.337274,0.469565,0.295274,482,4380,4862,0,14.296536,16.8637,46.9565,19.783358,Summer,Clear,9.913615795968738,90.08638420403126
468,2012-04-12,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,663,4746,5409,0,16.2975,19.3802,46.625,19.458743,Summer,Clear,12.2573488630061,87.7426511369939
469,2012-04-13,2,1,4,0,5,1,1,0.4425,0.431808,0.408333,0.155471,1252,5146,6398,0,18.142500000000002,21.590400000000002,40.8333,10.416557,Summer,Clear,19.568615192247577,80.43138480775242
470,2012-04-14,2,1,4,0,6,0,1,0.495,0.487996,0.502917,0.190917,2795,4665,7460,0,20.294999999999998,24.3998,50.29169999999999,12.791439,Summer,Clear,37.466487935656836,62.533512064343164
471,2012-04-15,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,0,24.873347,28.69375,50.79169999999999,15.083643,Summer,Clear,39.904655075715084,60.09534492428491
472,2012-04-16,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,0,27.230846999999997,30.746250000000003,56.166700000000006,19.083543,Summer,Clear,18.80690737833595,81.19309262166405
473,2012-04-17,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,989,5702,6691,0,24.941653000000002,29.92435,39.0417,18.333143,Summer,Clear,14.781049170527574,85.21895082947243
474,2012-04-18,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.167912,347,4020,4367,0,18.996653,22.8519,56.9167,11.250104,Summer,Mist,7.945958323792077,92.05404167620792
475,2012-04-19,2,1,4,0,4,1,1,0.498333,0.493046,0.6125,0.0659292,846,5719,6565,0,20.431653,24.6523,61.25000000000001,4.417256399999999,Summer,Clear,12.886519421172887,87.11348057882712
476,2012-04-20,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,0,21.593347,25.78875,69.4583,10.041357,Summer,Clear,18.381344307270233,81.61865569272977
477,2012-04-21,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,2541,4083,6624,0,23.369999999999997,27.14605,68.2917,19.000328999999997,Summer,Clear,38.36050724637681,61.639492753623195
478,2012-04-22,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,120,907,1027,0,16.263347,19.4752,83.54169999999999,23.084582,Summer,Light Precip,11.684518013631937,88.31548198636806
479,2012-04-23,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,195,3019,3214,0,13.188346999999998,15.056249999999999,76.66669999999999,20.334232,Summer,Mist,6.067205973864343,93.93279402613565
480,2012-04-24,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,518,5115,5633,0,16.946653,20.26415,45.4167,16.708661,Summer,Clear,9.195810402982426,90.80418959701757
481,2012-04-25,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.118792,655,5541,6196,0,19.543347,23.51585,42.7917,7.959064,Summer,Clear,10.571336346029698,89.4286636539703
482,2012-04-26,2,1,4,0,4,1,2,0.498333,0.483583,0.756667,0.176625,475,4551,5026,0,20.431653,24.17915,75.66669999999999,11.833875,Summer,Mist,9.450855551134103,90.54914444886589
483,2012-04-27,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.347633,1014,5219,6233,0,18.7575,22.63185,40.0833,23.291411,Summer,Clear,16.26824963901813,83.73175036098188
484,2012-04-28,2,1,4,0,6,0,2,0.376667,0.377504,0.489583,0.129975,1120,3100,4220,0,15.443347,18.8752,48.9583,8.708325,Summer,Mist,26.540284360189574,73.45971563981043
485,2012-04-29,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,2229,4075,6304,0,18.791653,22.50605,58.7083,7.8328359999999995,Summer,Clear,35.358502538071065,64.64149746192894
486,2012-04-30,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,665,4907,5572,0,19.030847,22.8848,56.99999999999999,11.499746,Summer,Mist,11.934673366834172,88.06532663316582
487,2012-05-01,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,653,5087,5740,0,25.146653,28.85105,65.95830000000001,10.458432,Summer,Mist,11.376306620209059,88.62369337979094
488,2012-05-02,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,667,5502,6169,0,23.130847,26.894800000000004,79.7083,9.249885999999998,Summer,Clear,10.812125141838223,89.18787485816178
489,2012-05-03,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,764,5657,6421,0,22.96,26.862099999999998,76.83330000000001,8.957632,Summer,Mist,11.898458184083475,88.10154181591653
490,2012-05-04,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,1069,5227,6296,0,25.7275,29.54585,73.54169999999999,10.916846,Summer,Clear,16.979034307496825,83.02096569250318
491,2012-05-05,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.152992,2496,4387,6883,0,25.488346999999997,29.2304,75.66669999999999,10.250464,Summer,Mist,36.26325730059567,63.736742699404324
492,2012-05-06,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.149879,2135,4224,6359,0,23.0625,27.336850000000002,74.0,10.041893,Summer,Mist,33.57446139330084,66.42553860669916
493,2012-05-07,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,1008,5265,6273,0,22.037499999999998,26.3571,66.41669999999999,15.458307000000001,Summer,Mist,16.06886657101865,83.93113342898135
494,2012-05-08,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,738,4990,5728,0,23.848347,27.87355,68.58330000000001,19.833942999999998,Summer,Mist,12.884078212290504,87.1159217877095
495,2012-05-09,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,620,4097,4717,0,23.575,27.65125,74.4167,14.499604,Summer,Mist,13.143947424210303,86.8560525757897
496,2012-05-10,2,1,5,0,4,1,1,0.505833,0.491783,0.552083,0.314063,1026,5546,6572,0,20.739152999999998,24.58915,55.2083,21.042220999999998,Summer,Clear,15.611685940353013,84.38831405964699
497,2012-05-11,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.236937,1319,5711,7030,0,21.866653,26.04165,36.0417,15.874779,Summer,Clear,18.7624466571835,81.23755334281651
498,2012-05-12,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.123133,2622,4807,7429,0,23.130847,27.24085,48.0417,8.249911,Summer,Clear,35.294117647058826,64.70588235294117
499,2012-05-13,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,2172,3946,6118,0,25.1125,29.2619,57.62500000000001,15.082839,Summer,Clear,35.50179797319385,64.49820202680615
500,2012-05-14,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.212692,342,2501,2843,0,23.506653,27.495000000000005,78.95830000000001,14.250364,Summer,Mist,12.029546253957088,87.9704537460429
501,2012-05-15,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,625,4490,5115,0,25.078346999999997,28.8202,79.45830000000001,9.875264,Summer,Mist,12.218963831867057,87.78103616813294
502,2012-05-16,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,991,6433,7424,0,26.103347,29.798750000000002,69.7917,8.208304,Summer,Clear,13.348599137931034,86.65140086206897
503,2012-05-17,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,1242,6142,7384,0,24.326653,28.630650000000003,52.0,15.374825000000001,Summer,Clear,16.82015167930661,83.1798483206934
504,2012-05-18,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,1521,6118,7639,0,23.130847,27.55605,52.33330000000001,9.166739,Summer,Clear,19.9109831129729,80.0890168870271
505,2012-05-19,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,3410,4884,8294,0,24.599999999999998,28.345399999999998,45.625,5.626325,Summer,Clear,41.11405835543766,58.88594164456234
506,2012-05-20,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,0,25.454152999999998,29.19835,53.041700000000006,17.042589,Summer,Clear,37.929583391780056,62.070416608219944
507,2012-05-21,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,0,24.531653,28.283350000000002,81.125,15.624668,Summer,Mist,14.45285615966965,85.54714384033035
508,2012-05-22,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,0,25.215,29.04125,76.5833,7.917189,Summer,Mist,13.485921290959988,86.51407870904
509,2012-05-23,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,0,25.488346999999997,29.230600000000003,77.45830000000001,6.834,Summer,Mist,14.562737642585551,85.43726235741444
510,2012-05-24,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,1059,5711,6770,0,26.855,30.335,71.6667,11.584031999999999,Summer,Clear,15.642540620384047,84.35745937961595
511,2012-05-25,2,1,5,0,5,1,1,0.68,0.627529,0.747083,0.14055,1417,5317,6734,0,27.880000000000003,31.37645,74.70830000000001,9.41685,Summer,Clear,21.042471042471043,78.95752895752895
512,2012-05-26,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,2855,3681,6536,0,28.392500000000002,32.134800000000006,73.25,13.332464,Summer,Clear,43.68115055079559,56.318849449204414
513,2012-05-27,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,3283,3308,6591,0,28.29,32.07125,69.7083,14.416457,Summer,Clear,49.810347443483536,50.189652556516464
514,2012-05-28,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,2557,3486,6043,0,29.212500000000002,33.965,67.625,13.166907,Summer,Clear,42.31342048651332,57.68657951348668
515,2012-05-29,2,1,5,0,2,1,1,0.7225,0.672992,0.684583,0.2954,880,4863,5743,0,29.622500000000002,33.6496,68.45830000000001,19.7918,Summer,Clear,15.32300191537524,84.67699808462477
516,2012-05-30,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,745,6110,6855,0,26.923347,30.55645,67.0,9.000043,Summer,Mist,10.86797957695113,89.13202042304887
517,2012-05-31,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,1100,6238,7338,0,27.880000000000003,31.566450000000003,49.2917,13.083693,Summer,Clear,14.990460615971655,85.00953938402834
518,2012-06-01,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.237563,533,3594,4127,0,26.820847,30.3981,75.5417,15.916720999999999,Summer,Mist,12.914950327114127,87.08504967288587
519,2012-06-02,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.186562,2795,5325,8120,0,23.916653,28.3144,54.9167,12.499654,Summer,Clear,34.42118226600985,65.57881773399015
520,2012-06-03,2,1,6,0,0,0,1,0.6025,0.575133,0.493333,0.184087,2494,5147,7641,0,24.7025,28.75665,49.3333,12.333829,Summer,Clear,32.639706844653844,67.36029315534616
521,2012-06-04,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,1071,5927,6998,0,24.497500000000002,28.91415,48.7083,19.083811,Summer,Clear,15.304372677907974,84.69562732209202
522,2012-06-05,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,968,6033,7001,0,22.174153,26.294600000000003,61.3333,14.041525,Summer,Mist,13.82659620054278,86.17340379945722
523,2012-06-06,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,1027,6028,7055,0,22.720847,27.1146,61.12499999999999,5.167375,Summer,Clear,14.557051736357193,85.4429482636428
524,2012-06-07,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,1038,6456,7494,0,24.7025,28.4721,56.7083,10.542449999999999,Summer,Clear,13.851080864691752,86.14891913530825
525,2012-06-08,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.175383,1488,6248,7736,0,26.615847000000002,29.8931,46.791700000000006,11.750661000000001,Summer,Clear,19.23474663908997,80.76525336091002
526,2012-06-09,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,2708,4790,7498,0,29.144153000000003,32.418350000000004,43.7083,9.667229,Summer,Clear,36.11629767938117,63.88370232061883
527,2012-06-10,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,2224,4374,6598,0,29.793346999999997,33.175850000000004,53.833299999999994,8.959307,Summer,Clear,33.70718399515005,66.29281600484995
528,2012-06-11,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,1017,5647,6664,0,29.554153,32.98605,58.791700000000006,13.916771,Summer,Mist,15.26110444177671,84.73889555822329
529,2012-06-12,2,1,6,0,2,1,2,0.653333,0.597875,0.833333,0.214546,477,4495,4972,0,26.786653,29.89375,83.3333,14.374581999999998,Summer,Mist,9.593724859211585,90.40627514078842
530,2012-06-13,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,1173,6248,7421,0,26.889153,30.55585,58.2083,22.999693,Summer,Clear,15.806495081525402,84.1935049184746
531,2012-06-14,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,1180,6183,7363,0,26.581653000000003,31.219150000000003,56.958299999999994,17.000111,Summer,Clear,16.026076327583866,83.97392367241613
532,2012-06-15,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,1563,6102,7665,0,26.205847000000002,29.9877,58.958299999999994,11.833339,Summer,Clear,20.391389432485322,79.60861056751469
533,2012-06-16,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,2963,4739,7702,0,25.898346999999998,29.735400000000002,50.416700000000006,11.166689,Summer,Clear,38.47052713580888,61.52947286419111
534,2012-06-17,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,2634,4344,6978,0,24.2925,28.59875,59.875,9.708568,Summer,Clear,37.747205503009454,62.25279449699054
535,2012-06-18,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,653,4446,5099,0,23.301652999999998,27.2421,77.79169999999999,11.707982000000001,Summer,Mist,12.806432633849774,87.19356736615023
536,2012-06-19,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,968,5857,6825,0,28.221653,32.7346,69.0,9.917139,Summer,Clear,14.183150183150184,85.81684981684981
537,2012-06-20,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.113812,872,5339,6211,0,32.082499999999996,36.04875,59.2083,7.625404,Summer,Clear,14.039607148607312,85.96039285139268
538,2012-06-21,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.118787,778,5127,5905,0,33.039153,37.6271,56.7917,7.958729,Fall,Clear,13.175275190516512,86.82472480948348
539,2012-06-22,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,964,4859,5823,0,31.877499999999998,36.20605,57.375,12.250414000000001,Fall,Clear,16.55504035720419,83.44495964279581
540,2012-06-23,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,2657,4801,7458,0,29.998347,32.6396,53.4583,12.041307,Fall,Clear,35.62617323679271,64.3738267632073
541,2012-06-24,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,2551,4340,6891,0,30.476653000000002,33.7127,47.9167,9.750174999999999,Fall,Clear,37.019300536932235,62.980699463067765
542,2012-06-25,3,1,6,0,1,1,1,0.715833,0.654042,0.504167,0.300383,1139,5640,6779,0,29.349153,32.7021,50.416700000000006,20.125661,Fall,Clear,16.801888184097947,83.19811181590205
543,2012-06-26,3,1,6,0,2,1,1,0.630833,0.594704,0.373333,0.347642,1077,6365,7442,0,25.864152999999998,29.7352,37.3333,23.292014,Fall,Clear,14.47191615157216,85.52808384842784
544,2012-06-27,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,1077,6258,7335,0,28.5975,32.0396,36.0,18.208925,Fall,Clear,14.683026584867076,85.31697341513292
545,2012-06-28,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,921,5958,6879,0,30.715847,33.7756,42.25,11.50055,Fall,Clear,13.388573920627996,86.611426079372
546,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,829,4634,5463,0,34.200847,39.33065,48.875,11.082939000000001,Fall,Clear,15.174812374153396,84.82518762584661
547,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,1455,4232,5687,0,31.365000000000002,34.3754,60.12499999999999,10.791756999999999,Fall,Clear,25.58466678389309,74.41533321610692
548,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.168529,1421,4110,5531,0,33.449153,37.53145,51.87500000000001,11.291443000000001,Fall,Clear,25.69155668052793,74.30844331947206
549,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,904,5323,6227,0,32.048347,35.1019,44.7083,13.082889,Fall,Clear,14.517424120764414,85.48257587923558
550,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,1052,5608,6660,0,32.014153,35.1325,49.2083,8.457878999999998,Fall,Clear,15.795795795795794,84.2042042042042
551,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,2562,4841,7403,0,32.355847,36.61685,53.87499999999999,9.041649999999999,Fall,Clear,34.60759151695258,65.39240848304742
552,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,1405,4836,6241,0,33.9275,38.06835,45.7917,12.999943,Fall,Clear,22.51241788174972,77.48758211825027
